INFO 2025-08-05 05:30:08,940 autoreload 49299 130619684281216 Watching for file changes with StatReloader
INFO 2025-08-05 07:46:06,383 basehttp 50931 128329076508352 "GET /static/admin/js/SelectFilter2.js HTTP/1.1" 200 15502
INFO 2025-08-05 07:46:06,391 basehttp 50931 128329101686464 "GET /static/admin/css/widgets.css HTTP/1.1" 200 11564
INFO 2025-08-05 07:46:06,410 basehttp 50931 128329101686464 "GET /static/admin/js/change_form.js HTTP/1.1" 200 606
INFO 2025-08-05 07:46:06,580 basehttp 50931 128328723855040 "GET /static/admin/img/icon-clock.svg HTTP/1.1" 200 677
INFO 2025-08-05 07:46:06,583 basehttp 50931 128329076508352 "GET /static/admin/img/icon-unknown-alt.svg HTTP/1.1" 200 655
INFO 2025-08-05 07:46:06,584 basehttp 50931 128329101686464 "GET /static/admin/img/icon-unknown.svg HTTP/1.1" 200 655
INFO 2025-08-05 07:46:06,615 basehttp 50931 128329101686464 "GET /static/admin/img/selector-icons.svg HTTP/1.1" 200 3291
INFO 2025-08-05 07:46:06,624 basehttp 50931 128329076508352 "GET /static/admin/img/icon-calendar.svg HTTP/1.1" 200 1086
INFO 2025-08-05 07:46:20,905 basehttp 50931 128329076508352 "POST /admin/accounts/user/1/change/ HTTP/1.1" 302 0
INFO 2025-08-05 07:46:20,934 basehttp 50931 128329076508352 "GET /admin/accounts/user/ HTTP/1.1" 200 18196
INFO 2025-08-05 07:46:21,030 basehttp 50931 128329076508352 "GET /admin/jsi18n/ HTTP/1.1" 200 14010
INFO 2025-08-05 07:46:21,049 basehttp 50931 128329076508352 "GET /static/admin/img/icon-yes.svg HTTP/1.1" 200 436
ERROR 2025-08-05 07:46:26,198 subscription_manager 50931 128329093293760 Usage calculation failed for max_services: User has no business_profile.
ERROR 2025-08-05 07:46:26,199 subscription_manager 50931 128329093293760 Usage calculation failed for max_bookings_per_month: User has no business_profile.
ERROR 2025-08-05 07:46:26,199 subscription_manager 50931 128329093293760 Usage calculation failed for max_customers: User has no business_profile.
INFO 2025-08-05 07:46:26,200 basehttp 50931 128329093293760 "GET /api/accounts/profile/ HTTP/1.1" 200 1553
ERROR 2025-08-05 07:46:54,779 subscription_manager 50931 128329093293760 Usage calculation failed for max_services: User has no business_profile.
ERROR 2025-08-05 07:46:54,779 subscription_manager 50931 128329093293760 Usage calculation failed for max_bookings_per_month: User has no business_profile.
ERROR 2025-08-05 07:46:54,779 subscription_manager 50931 128329093293760 Usage calculation failed for max_customers: User has no business_profile.
INFO 2025-08-05 07:46:54,942 views 50931 128329093293760 Successful login for phone: +966507441209
INFO 2025-08-05 07:46:54,951 basehttp 50931 128329093293760 "POST /api/accounts/login/ HTTP/1.1" 200 2491
ERROR 2025-08-05 07:47:48,878 subscription_manager 50931 128329093293760 Usage calculation failed for max_services: User has no business_profile.
ERROR 2025-08-05 07:47:48,878 subscription_manager 50931 128329093293760 Usage calculation failed for max_bookings_per_month: User has no business_profile.
ERROR 2025-08-05 07:47:48,879 subscription_manager 50931 128329093293760 Usage calculation failed for max_customers: User has no business_profile.
INFO 2025-08-05 07:47:49,042 views 50931 128329093293760 Successful login for phone: +966507441209
INFO 2025-08-05 07:47:49,044 basehttp 50931 128329093293760 "POST /api/accounts/login/ HTTP/1.1" 200 2491
INFO 2025-08-05 07:48:14,352 basehttp 50931 128329076508352 "GET /admin/accounts/user/1/change/ HTTP/1.1" 200 39799
INFO 2025-08-05 07:48:14,424 basehttp 50931 128329076508352 "GET /admin/jsi18n/ HTTP/1.1" 200 14010
INFO 2025-08-05 07:48:31,344 basehttp 50931 128329076508352 "POST /admin/accounts/user/1/change/ HTTP/1.1" 302 0
INFO 2025-08-05 07:48:31,382 basehttp 50931 128329076508352 "GET /admin/accounts/user/ HTTP/1.1" 200 18187
INFO 2025-08-05 07:48:31,490 basehttp 50931 128329076508352 "GET /admin/jsi18n/ HTTP/1.1" 200 14010
ERROR 2025-08-05 07:48:47,409 subscription_manager 50931 128329093293760 Usage calculation failed for max_services: User has no business_profile.
ERROR 2025-08-05 07:48:47,409 subscription_manager 50931 128329093293760 Usage calculation failed for max_bookings_per_month: User has no business_profile.
ERROR 2025-08-05 07:48:47,409 subscription_manager 50931 128329093293760 Usage calculation failed for max_customers: User has no business_profile.
INFO 2025-08-05 07:48:47,584 views 50931 128329093293760 Successful login for phone: +966507441209
INFO 2025-08-05 07:48:47,585 basehttp 50931 128329093293760 "POST /api/accounts/login/ HTTP/1.1" 200 2467
ERROR 2025-08-05 07:51:07,652 subscription_manager 50931 128329093293760 Usage calculation failed for max_services: User has no business_profile.
ERROR 2025-08-05 07:51:07,652 subscription_manager 50931 128329093293760 Usage calculation failed for max_bookings_per_month: User has no business_profile.
ERROR 2025-08-05 07:51:07,653 subscription_manager 50931 128329093293760 Usage calculation failed for max_customers: User has no business_profile.
INFO 2025-08-05 07:51:07,654 basehttp 50931 128329093293760 "GET /api/accounts/profile/ HTTP/1.1" 200 1544
INFO 2025-08-05 11:05:37,959 basehttp 50931 128329093293760 "OPTIONS /api/accounts/profile/ HTTP/1.1" 200 0
WARNING 2025-08-05 11:05:37,965 log 50931 128329093293760 Unauthorized: /api/accounts/profile/
WARNING 2025-08-05 11:05:37,966 basehttp 50931 128329093293760 "GET /api/accounts/profile/ HTTP/1.1" 401 286
INFO 2025-08-05 11:05:38,017 basehttp 50931 128329093293760 "OPTIONS /api/accounts/token/refresh/ HTTP/1.1" 200 0
WARNING 2025-08-05 11:05:38,529 log 50931 128329093293760 Unauthorized: /api/accounts/token/refresh/
WARNING 2025-08-05 11:05:38,530 basehttp 50931 128329093293760 "POST /api/accounts/token/refresh/ HTTP/1.1" 401 65
INFO 2025-08-05 19:57:20,846 autoreload 319686 135212651113344 Watching for file changes with StatReloader
INFO 2025-08-06 13:36:19,449 autoreload 653697 132152764115840 Watching for file changes with StatReloader
ERROR 2025-08-06 13:43:27,784 subscription_manager 656483 139917669903232 Usage calculation failed for max_services: User has no business_profile.
ERROR 2025-08-06 13:43:27,821 subscription_manager 656483 139917669903232 Usage calculation failed for max_bookings_per_month: User has no business_profile.
ERROR 2025-08-06 13:43:27,821 subscription_manager 656483 139917669903232 Usage calculation failed for max_customers: User has no business_profile.
INFO 2025-08-06 13:43:36,602 autoreload 656641 138068893961088 Watching for file changes with StatReloader
INFO 2025-08-06 17:18:45,252 autoreload 8732 126489907829632 Watching for file changes with StatReloader
INFO 2025-08-06 18:03:10,090 autoreload 8732 126489907829632 /home/ahmed/tech-Savvy-projects/2025/new_ones/wagtee/app-base-env/lib/python3.13/site-packages/rest_framework_simplejwt/serializers.py changed, reloading.
INFO 2025-08-06 18:05:02,101 autoreload 25053 140673827834752 Watching for file changes with StatReloader
INFO 2025-08-06 18:25:03,087 basehttp 25053 140673646851776 "GET /admin/ HTTP/1.1" 302 0
INFO 2025-08-06 18:25:03,313 basehttp 25053 140673646851776 "GET /admin/login/?next=/admin/ HTTP/1.1" 200 4311
INFO 2025-08-06 18:25:03,469 basehttp 25053 140673646851776 "GET /static/admin/css/dark_mode.css HTTP/1.1" 304 0
